relative_path,synset,label,source_index,split
train/25286,4,4,25286,train
train/44942,4,4,44942,train
train/28881,4,4,28881,train
train/48488,4,4,48488,train
train/26754,4,4,26754,train
train/18065,4,4,18065,train
train/32893,4,4,32893,train
train/1333,4,4,1333,train
train/20966,4,4,20966,train
train/9713,4,4,9713,train
train/32909,4,4,32909,train
train/25313,4,4,25313,train
train/19315,4,4,19315,train
train/47922,4,4,47922,train
train/23329,4,4,23329,train
train/25231,4,4,25231,train
train/3802,4,4,3802,train
train/8654,4,4,8654,train
train/24658,4,4,24658,train
train/16967,4,4,16967,train
train/46703,4,4,46703,train
train/40523,4,4,40523,train
train/20642,4,4,20642,train
train/36406,4,4,36406,train
train/37237,4,4,37237,train
train/17049,4,4,17049,train
train/19256,4,4,19256,train
train/14726,4,4,14726,train
train/10335,4,4,10335,train
train/38376,4,4,38376,train
train/4323,4,4,4323,train
train/34956,4,4,34956,train
train/21966,4,4,21966,train
train/47813,4,4,47813,train
train/36960,4,4,36960,train
train/17953,4,4,17953,train
train/47149,4,4,47149,train
train/2116,4,4,2116,train
train/40377,4,4,40377,train
train/46490,4,4,46490,train
train/1863,4,4,1863,train
train/31053,4,4,31053,train
train/46333,4,4,46333,train
train/22230,4,4,22230,train
train/48407,4,4,48407,train
train/42904,4,4,42904,train
train/45046,4,4,45046,train
train/13363,4,4,13363,train
train/2105,4,4,2105,train
train/29138,4,4,29138,train
train/38375,4,4,38375,train
train/27236,4,4,27236,train
train/27513,4,4,27513,train
train/20411,4,4,20411,train
train/27050,4,4,27050,train
train/42401,4,4,42401,train
train/17556,4,4,17556,train
train/31033,4,4,31033,train
train/33302,4,4,33302,train
train/13832,4,4,13832,train
train/41031,4,4,41031,train
train/10207,4,4,10207,train
train/20629,4,4,20629,train
train/4158,4,4,4158,train
train/1182,4,4,1182,train
train/25834,4,4,25834,train
train/1509,4,4,1509,train
train/642,4,4,642,train
train/11161,4,4,11161,train
train/16518,4,4,16518,train
train/36142,4,4,36142,train
train/14105,4,4,14105,train
train/9452,4,4,9452,train
train/41608,4,4,41608,train
train/27535,4,4,27535,train
train/1692,4,4,1692,train
train/21626,4,4,21626,train
train/45723,4,4,45723,train
train/40499,4,4,40499,train
train/37954,4,4,37954,train
train/32225,4,4,32225,train
train/7394,4,4,7394,train
train/31579,4,4,31579,train
train/25216,4,4,25216,train
train/19098,4,4,19098,train
train/1659,4,4,1659,train
train/33359,4,4,33359,train
train/11839,4,4,11839,train
train/48876,4,4,48876,train
train/44863,4,4,44863,train
train/33664,4,4,33664,train
train/13896,4,4,13896,train
train/13428,4,4,13428,train
train/25753,4,4,25753,train
train/29983,4,4,29983,train
train/49718,4,4,49718,train
train/9887,4,4,9887,train
train/43637,4,4,43637,train
train/20564,4,4,20564,train
train/34343,4,4,34343,train
train/12590,4,4,12590,train
train/4561,4,4,4561,train
train/42313,4,4,42313,train
train/5488,4,4,5488,train
train/43765,4,4,43765,train
train/30561,4,4,30561,train
train/23968,4,4,23968,train
train/35395,4,4,35395,train
train/19284,4,4,19284,train
train/26844,4,4,26844,train
train/758,4,4,758,train
train/44032,4,4,44032,train
train/30442,4,4,30442,train
train/1881,4,4,1881,train
train/10303,4,4,10303,train
train/34668,4,4,34668,train
train/23511,4,4,23511,train
train/25893,4,4,25893,train
train/48879,4,4,48879,train
train/38603,4,4,38603,train
train/29278,4,4,29278,train
train/37688,4,4,37688,train
train/22677,4,4,22677,train
train/16486,4,4,16486,train
train/32459,4,4,32459,train
train/26997,4,4,26997,train
train/4763,4,4,4763,train
train/47907,4,4,47907,train
train/15532,4,4,15532,train
train/27898,4,4,27898,train
train/48305,4,4,48305,train
train/27429,4,4,27429,train
train/38173,4,4,38173,train
train/12124,4,4,12124,train
train/29404,4,4,29404,train
train/27139,4,4,27139,train
train/14075,4,4,14075,train
train/8523,4,4,8523,train
train/32590,4,4,32590,train
train/13412,4,4,13412,train
train/1491,4,4,1491,train
train/40862,4,4,40862,train
train/18409,4,4,18409,train
train/8368,4,4,8368,train
train/14921,4,4,14921,train
train/254,4,4,254,train
train/34350,4,4,34350,train
train/1324,4,4,1324,train
train/29629,4,4,29629,train
train/2672,4,4,2672,train
train/8417,4,4,8417,train
train/2488,4,4,2488,train
train/48334,4,4,48334,train
train/1225,4,4,1225,train
train/36996,4,4,36996,train
train/49292,4,4,49292,train
train/15666,4,4,15666,train
train/21779,4,4,21779,train
train/25529,4,4,25529,train
train/15530,4,4,15530,train
train/43231,4,4,43231,train
train/28039,4,4,28039,train
train/6243,4,4,6243,train
train/616,4,4,616,train
train/27789,4,4,27789,train
train/48533,4,4,48533,train
train/3948,4,4,3948,train
train/28696,4,4,28696,train
train/32525,4,4,32525,train
train/34699,4,4,34699,train
train/14251,4,4,14251,train
train/16200,4,4,16200,train
train/36777,4,4,36777,train
train/15434,4,4,15434,train
train/30522,4,4,30522,train
train/13303,4,4,13303,train
train/28372,4,4,28372,train
train/19194,4,4,19194,train
train/14521,4,4,14521,train
train/39293,4,4,39293,train
train/22192,4,4,22192,train
train/37342,4,4,37342,train
train/30230,4,4,30230,train
train/11279,4,4,11279,train
train/8772,4,4,8772,train
train/345,4,4,345,train
train/25423,4,4,25423,train
train/19917,4,4,19917,train
train/41958,4,4,41958,train
train/36934,4,4,36934,train
train/27659,4,4,27659,train
train/47344,4,4,47344,train
train/7119,4,4,7119,train
train/26819,4,4,26819,train
train/9873,4,4,9873,train
train/10059,4,4,10059,train
train/47144,4,4,47144,train
train/48689,4,4,48689,train
train/32280,4,4,32280,train
train/37721,4,4,37721,train
train/41252,4,4,41252,train
train/49204,4,4,49204,train
train/16181,4,4,16181,train
train/35970,4,4,35970,train
train/38517,4,4,38517,train
train/26023,4,4,26023,train
train/6298,4,4,6298,train
train/41934,4,4,41934,train
train/21694,4,4,21694,train
train/22743,4,4,22743,train
train/47305,4,4,47305,train
train/37466,4,4,37466,train
train/372,4,4,372,train
train/31514,4,4,31514,train
train/21789,4,4,21789,train
train/42310,4,4,42310,train
train/25153,4,4,25153,train
train/36631,4,4,36631,train
train/11435,4,4,11435,train
train/21955,4,4,21955,train
train/1657,4,4,1657,train
train/5514,4,4,5514,train
train/28797,4,4,28797,train
train/4973,4,4,4973,train
train/27990,4,4,27990,train
train/10367,4,4,10367,train
train/23994,4,4,23994,train
train/36937,4,4,36937,train
train/14935,4,4,14935,train
train/47015,4,4,47015,train
train/3030,4,4,3030,train
train/2234,4,4,2234,train
train/30414,4,4,30414,train
train/39413,4,4,39413,train
train/46789,4,4,46789,train
train/12898,4,4,12898,train
train/37123,4,4,37123,train
train/33515,4,4,33515,train
train/37553,4,4,37553,train
train/47293,4,4,47293,train
train/26890,4,4,26890,train
train/35564,4,4,35564,train
train/11036,4,4,11036,train
train/25781,4,4,25781,train
train/18028,4,4,18028,train
train/34410,4,4,34410,train
train/45311,4,4,45311,train
train/6891,4,4,6891,train
train/5358,4,4,5358,train
train/44465,4,4,44465,train
train/25635,4,4,25635,train
train/46616,4,4,46616,train
train/1992,4,4,1992,train
train/6204,4,4,6204,train
train/6331,4,4,6331,train
train/11967,4,4,11967,train
train/1312,4,4,1312,train
train/2792,4,4,2792,train
train/8184,4,4,8184,train
train/14516,4,4,14516,train
train/3465,4,4,3465,train
train/10055,4,4,10055,train
train/25301,4,4,25301,train
train/3797,4,4,3797,train
train/20498,4,4,20498,train
train/11590,4,4,11590,train
train/44517,4,4,44517,train
train/28766,4,4,28766,train
train/30094,4,4,30094,train
train/38076,4,4,38076,train
train/47613,4,4,47613,train
train/40486,4,4,40486,train
train/505,4,4,505,train
train/26233,4,4,26233,train
train/36690,4,4,36690,train
train/30950,4,4,30950,train
train/429,4,4,429,train
train/5676,4,4,5676,train
train/9791,4,4,9791,train
train/42795,4,4,42795,train
train/29841,4,4,29841,train
train/41825,4,4,41825,train
train/16136,4,4,16136,train
train/24572,4,4,24572,train
train/11952,4,4,11952,train
train/21021,4,4,21021,train
train/21327,4,4,21327,train
train/8905,4,4,8905,train
train/3821,4,4,3821,train
train/36047,4,4,36047,train
train/27725,4,4,27725,train
train/2300,4,4,2300,train
train/27199,4,4,27199,train
train/45749,4,4,45749,train
train/31211,4,4,31211,train
train/38269,4,4,38269,train
train/22498,4,4,22498,train
train/43024,4,4,43024,train
train/41635,4,4,41635,train
train/24454,4,4,24454,train
train/14576,4,4,14576,train
train/18507,4,4,18507,train
train/10472,4,4,10472,train
train/26936,4,4,26936,train
train/36646,4,4,36646,train
train/49352,4,4,49352,train
train/42750,4,4,42750,train
train/16068,4,4,16068,train
train/39377,4,4,39377,train
train/27031,4,4,27031,train
train/34727,4,4,34727,train
train/28739,4,4,28739,train
train/22964,4,4,22964,train
train/33816,4,4,33816,train
train/38119,4,4,38119,train
train/24035,4,4,24035,train
train/11914,4,4,11914,train
train/14263,4,4,14263,train
train/42398,4,4,42398,train
train/19360,4,4,19360,train
train/43033,4,4,43033,train
train/19285,4,4,19285,train
train/35308,4,4,35308,train
train/13282,4,4,13282,train
train/27790,4,4,27790,train
train/29361,4,4,29361,train
train/11250,4,4,11250,train
train/43860,4,4,43860,train
train/13708,4,4,13708,train
train/28407,4,4,28407,train
train/49805,4,4,49805,train
train/4219,4,4,4219,train
train/16328,4,4,16328,train
train/17299,4,4,17299,train
train/6415,4,4,6415,train
train/27964,4,4,27964,train
train/46416,4,4,46416,train
train/23853,4,4,23853,train
train/22369,4,4,22369,train
train/13005,4,4,13005,train
train/48505,4,4,48505,train
train/41927,4,4,41927,train
train/8117,4,4,8117,train
train/2779,4,4,2779,train
train/48937,4,4,48937,train
train/22057,4,4,22057,train
train/17777,4,4,17777,train
train/42915,4,4,42915,train
train/29071,4,4,29071,train
train/41659,4,4,41659,train
train/13310,4,4,13310,train
train/13995,4,4,13995,train
train/21260,4,4,21260,train
train/3957,4,4,3957,train
train/38661,4,4,38661,train
train/39932,4,4,39932,train
train/1396,4,4,1396,train
train/14566,4,4,14566,train
train/37528,4,4,37528,train
train/8829,4,4,8829,train
train/41337,4,4,41337,train
train/17131,4,4,17131,train
train/31433,4,4,31433,train
train/2528,4,4,2528,train
train/47626,4,4,47626,train
train/25142,4,4,25142,train
train/20956,4,4,20956,train
train/1385,4,4,1385,train
train/16806,4,4,16806,train
train/25813,4,4,25813,train
train/34038,4,4,34038,train
train/14656,4,4,14656,train
train/9049,4,4,9049,train
train/35143,4,4,35143,train
train/38906,4,4,38906,train
train/30841,4,4,30841,train
train/33674,4,4,33674,train
train/31306,4,4,31306,train
train/4413,4,4,4413,train
train/9685,4,4,9685,train
train/42702,4,4,42702,train
train/14996,4,4,14996,train
train/3433,4,4,3433,train
train/39541,4,4,39541,train
train/28904,4,4,28904,train
train/43650,4,4,43650,train
train/43567,4,4,43567,train
train/8331,4,4,8331,train
train/41268,4,4,41268,train
train/3635,4,4,3635,train
train/49950,4,4,49950,train
train/42487,4,4,42487,train
train/1832,4,4,1832,train
train/1457,4,4,1457,train
train/38774,4,4,38774,train
train/36488,4,4,36488,train
train/27180,4,4,27180,train
train/37996,4,4,37996,train
train/26130,4,4,26130,train
train/26631,4,4,26631,train
train/39491,4,4,39491,train
train/9363,4,4,9363,train
train/15587,4,4,15587,train
train/36667,4,4,36667,train
train/27213,4,4,27213,train
train/25977,4,4,25977,train
train/47348,4,4,47348,train
train/29471,4,4,29471,train
train/19512,4,4,19512,train
train/36731,4,4,36731,train
train/19936,4,4,19936,train
train/14090,4,4,14090,train
train/15703,4,4,15703,train
train/16433,4,4,16433,train
train/41688,4,4,41688,train
train/46415,4,4,46415,train
train/5909,4,4,5909,train
train/20485,4,4,20485,train
train/40522,4,4,40522,train
train/32179,4,4,32179,train
train/23029,4,4,23029,train
train/21016,4,4,21016,train
train/38728,4,4,38728,train
train/35538,4,4,35538,train
train/38124,4,4,38124,train
train/27282,4,4,27282,train
train/29835,4,4,29835,train
train/5908,4,4,5908,train
train/26423,4,4,26423,train
train/15537,4,4,15537,train
train/20906,4,4,20906,train
train/37004,4,4,37004,train
train/22205,4,4,22205,train
train/12522,4,4,12522,train
train/20659,4,4,20659,train
train/20782,4,4,20782,train
train/43683,4,4,43683,train
train/31470,4,4,31470,train
train/33743,4,4,33743,train
train/29496,4,4,29496,train
train/36992,4,4,36992,train
train/7283,4,4,7283,train
train/34255,4,4,34255,train
train/43778,4,4,43778,train
train/4438,4,4,4438,train
train/35077,4,4,35077,train
train/21254,4,4,21254,train
train/23231,4,4,23231,train
train/25024,4,4,25024,train
train/41522,4,4,41522,train
train/32997,4,4,32997,train
train/45609,4,4,45609,train
train/14469,4,4,14469,train
train/976,4,4,976,train
train/5074,4,4,5074,train
train/4262,4,4,4262,train
train/35854,4,4,35854,train
train/8260,4,4,8260,train
train/12663,4,4,12663,train
train/3116,4,4,3116,train
train/24308,4,4,24308,train
train/15426,4,4,15426,train
train/35185,4,4,35185,train
train/34969,4,4,34969,train
train/1791,4,4,1791,train
train/40550,4,4,40550,train
train/8263,4,4,8263,train
train/18536,4,4,18536,train
train/21188,4,4,21188,train
train/48889,4,4,48889,train
train/46285,4,4,46285,train
train/43170,4,4,43170,train
train/149,4,4,149,train
train/13875,4,4,13875,train
train/30559,4,4,30559,train
train/10570,4,4,10570,train
train/31998,4,4,31998,train
train/20446,4,4,20446,train
train/979,4,4,979,train
train/40375,4,4,40375,train
train/6314,4,4,6314,train
train/16195,4,4,16195,train
train/13772,4,4,13772,train
train/37069,4,4,37069,train
train/15925,4,4,15925,train
train/18664,4,4,18664,train
train/40121,4,4,40121,train
train/23179,4,4,23179,train
train/45196,4,4,45196,train
train/34760,4,4,34760,train
train/46460,4,4,46460,train
train/43196,4,4,43196,train
train/34087,4,4,34087,train
train/27531,4,4,27531,train
train/47605,4,4,47605,train
train/32100,4,4,32100,train
train/27366,4,4,27366,train
train/17878,4,4,17878,train
train/18984,4,4,18984,train
train/10046,4,4,10046,train
train/7619,4,4,7619,train
train/9816,4,4,9816,train
train/29799,4,4,29799,train
train/23989,4,4,23989,train
train/34561,4,4,34561,train
train/41919,4,4,41919,train
train/14535,4,4,14535,train
train/7274,4,4,7274,train
train/14858,4,4,14858,train
train/25767,4,4,25767,train
train/10478,4,4,10478,train
train/17437,4,4,17437,train
train/21354,4,4,21354,train
train/17584,4,4,17584,train
train/17179,4,4,17179,train
train/40286,4,4,40286,train
train/20588,4,4,20588,train
train/38526,4,4,38526,train
train/43032,4,4,43032,train
train/16936,4,4,16936,train
train/24925,4,4,24925,train
train/2899,4,4,2899,train
train/15683,4,4,15683,train
train/45586,4,4,45586,train
train/38730,4,4,38730,train
train/48080,4,4,48080,train
train/15684,4,4,15684,train
train/22513,4,4,22513,train
train/7155,4,4,7155,train
train/1451,4,4,1451,train
train/21838,4,4,21838,train
train/33993,4,4,33993,train
train/34169,4,4,34169,train
train/15625,4,4,15625,train
train/25494,4,4,25494,train
train/46650,4,4,46650,train
train/18384,4,4,18384,train
train/40757,4,4,40757,train
train/38248,4,4,38248,train
train/48796,4,4,48796,train
train/31751,4,4,31751,train
train/30551,4,4,30551,train
train/48235,4,4,48235,train
train/44729,4,4,44729,train
train/3326,4,4,3326,train
train/14943,4,4,14943,train
train/14853,4,4,14853,train
train/39344,4,4,39344,train
train/32634,4,4,32634,train
train/20,4,4,20,train
train/25437,4,4,25437,train
train/9276,4,4,9276,train
train/45555,4,4,45555,train
train/40077,4,4,40077,train
train/49207,4,4,49207,train
train/19704,4,4,19704,train
train/16126,4,4,16126,train
train/1968,4,4,1968,train
train/18110,4,4,18110,train
train/725,4,4,725,train
train/35978,4,4,35978,train
train/42903,4,4,42903,train
train/33279,4,4,33279,train
train/4199,4,4,4199,train
train/37442,4,4,37442,train
train/40835,4,4,40835,train
train/9041,4,4,9041,train
train/15342,4,4,15342,train
train/1349,4,4,1349,train
train/33862,4,4,33862,train
train/3408,4,4,3408,train
train/34418,4,4,34418,train
train/42375,4,4,42375,train
train/15482,4,4,15482,train
train/31775,4,4,31775,train
train/47318,4,4,47318,train
train/3577,4,4,3577,train
train/27494,4,4,27494,train
train/35601,4,4,35601,train
train/32822,4,4,32822,train
train/35474,4,4,35474,train
train/24836,4,4,24836,train
train/399,4,4,399,train
train/2293,4,4,2293,train
train/2811,4,4,2811,train
train/19684,4,4,19684,train
train/31536,4,4,31536,train
train/13764,4,4,13764,train
train/10415,4,4,10415,train
train/22480,4,4,22480,train
train/34816,4,4,34816,train
train/26099,4,4,26099,train
train/34182,4,4,34182,train
train/2629,4,4,2629,train
train/19711,4,4,19711,train
train/44974,4,4,44974,train
train/3442,4,4,3442,train
train/47868,4,4,47868,train
train/6681,4,4,6681,train
train/13210,4,4,13210,train
train/26497,4,4,26497,train
train/6652,4,4,6652,train
train/24239,4,4,24239,train
train/28796,4,4,28796,train
train/3816,4,4,3816,train
train/16135,4,4,16135,train
train/5440,4,4,5440,train
train/43808,4,4,43808,train
train/7386,4,4,7386,train
train/13664,4,4,13664,train
train/41675,4,4,41675,train
train/14634,4,4,14634,train
train/363,4,4,363,train
train/48018,4,4,48018,train
train/5669,4,4,5669,train
train/158,4,4,158,train
train/3112,4,4,3112,train
train/24123,4,4,24123,train
train/29267,4,4,29267,train
train/15660,4,4,15660,train
train/18566,4,4,18566,train
train/43758,4,4,43758,train
train/1339,4,4,1339,train
train/34737,4,4,34737,train
train/40580,4,4,40580,train
train/46814,4,4,46814,train
train/5264,4,4,5264,train
train/19331,4,4,19331,train
train/82,4,4,82,train
train/14787,4,4,14787,train
train/16033,4,4,16033,train
train/4801,4,4,4801,train
train/7743,4,4,7743,train
train/41523,4,4,41523,train
train/35045,4,4,35045,train
train/3999,4,4,3999,train
train/26894,4,4,26894,train
train/7563,4,4,7563,train
train/46695,4,4,46695,train
train/10661,4,4,10661,train
train/37450,4,4,37450,train
train/11074,4,4,11074,train
train/25003,4,4,25003,train
train/41852,4,4,41852,train
train/13959,4,4,13959,train
train/40842,4,4,40842,train
train/20573,4,4,20573,train
train/3566,4,4,3566,train
train/29405,4,4,29405,train
train/28186,4,4,28186,train
train/40397,4,4,40397,train
train/449,4,4,449,train
train/17307,4,4,17307,train
train/37290,4,4,37290,train
train/19568,4,4,19568,train
train/7207,4,4,7207,train
train/40188,4,4,40188,train
train/48862,4,4,48862,train
train/30228,4,4,30228,train
train/2856,4,4,2856,train
train/32539,4,4,32539,train
train/39003,4,4,39003,train
train/32892,4,4,32892,train
train/38454,4,4,38454,train
train/41804,4,4,41804,train
train/22461,4,4,22461,train
train/27221,4,4,27221,train
train/33223,4,4,33223,train
train/8405,4,4,8405,train
train/43621,4,4,43621,train
train/5141,4,4,5141,train
train/28387,4,4,28387,train
train/29632,4,4,29632,train
train/6387,4,4,6387,train
train/28751,4,4,28751,train
train/14104,4,4,14104,train
train/10500,4,4,10500,train
train/28334,4,4,28334,train
train/39036,4,4,39036,train
train/31277,4,4,31277,train
train/33038,4,4,33038,train
train/47630,4,4,47630,train
train/30044,4,4,30044,train
train/33222,4,4,33222,train
train/37656,4,4,37656,train
train/23013,4,4,23013,train
train/28583,4,4,28583,train
train/34261,4,4,34261,train
train/22137,4,4,22137,train
train/10451,4,4,10451,train
train/45616,4,4,45616,train
train/21041,4,4,21041,train
train/8462,4,4,8462,train
train/15909,4,4,15909,train
train/2282,4,4,2282,train
train/36575,4,4,36575,train
train/30289,4,4,30289,train
train/7322,4,4,7322,train
train/37431,4,4,37431,train
train/39849,4,4,39849,train
train/9731,4,4,9731,train
train/37741,4,4,37741,train
train/22857,4,4,22857,train
train/45400,4,4,45400,train
train/25620,4,4,25620,train
train/22386,4,4,22386,train
train/28903,4,4,28903,train
train/40006,4,4,40006,train
train/21702,4,4,21702,train
train/13307,4,4,13307,train
train/9562,4,4,9562,train
train/32368,4,4,32368,train
train/40383,4,4,40383,train
train/15538,4,4,15538,train
train/28040,4,4,28040,train
train/3587,4,4,3587,train
train/32842,4,4,32842,train
train/38123,4,4,38123,train
train/12959,4,4,12959,train
train/8970,4,4,8970,train
train/1256,4,4,1256,train
train/5067,4,4,5067,train
train/35954,4,4,35954,train
train/1425,4,4,1425,train
train/9149,4,4,9149,train
train/10808,4,4,10808,train
train/2088,4,4,2088,train
train/25347,4,4,25347,train
train/9550,4,4,9550,train
train/38967,4,4,38967,train
train/35624,4,4,35624,train
train/27144,4,4,27144,train
train/9353,4,4,9353,train
train/28600,4,4,28600,train
train/46245,4,4,46245,train
train/9528,4,4,9528,train
train/45913,4,4,45913,train
train/844,4,4,844,train
train/23362,4,4,23362,train
train/21845,4,4,21845,train
train/34570,4,4,34570,train
train/296,4,4,296,train
train/33167,4,4,33167,train
train/14852,4,4,14852,train
train/22509,4,4,22509,train
train/16924,4,4,16924,train
train/16689,4,4,16689,train
train/12858,4,4,12858,train
train/30307,4,4,30307,train
train/14415,4,4,14415,train
train/4104,4,4,4104,train
train/29939,4,4,29939,train
train/43620,4,4,43620,train
train/39752,4,4,39752,train
train/19307,4,4,19307,train
train/36572,4,4,36572,train
train/26645,4,4,26645,train
train/9776,4,4,9776,train
train/982,4,4,982,train
train/32276,4,4,32276,train
train/39067,4,4,39067,train
train/22360,4,4,22360,train
train/6339,4,4,6339,train
train/13453,4,4,13453,train
train/32288,4,4,32288,train
train/28072,4,4,28072,train
train/6212,4,4,6212,train
train/43557,4,4,43557,train
train/40631,4,4,40631,train
train/33863,4,4,33863,train
train/6173,4,4,6173,train
train/2415,4,4,2415,train
train/31084,4,4,31084,train
train/44389,4,4,44389,train
train/4429,4,4,4429,train
train/21946,4,4,21946,train
train/33796,4,4,33796,train
train/31227,4,4,31227,train
train/14256,4,4,14256,train
train/14151,4,4,14151,train
train/36711,4,4,36711,train
train/34882,4,4,34882,train
train/20096,4,4,20096,train
train/35413,4,4,35413,train
train/1406,4,4,1406,train
train/17594,4,4,17594,train
train/9615,4,4,9615,train
train/14747,4,4,14747,train
train/19548,4,4,19548,train
train/42314,4,4,42314,train
train/33465,4,4,33465,train
train/7206,4,4,7206,train
train/44641,4,4,44641,train
train/2705,4,4,2705,train
train/47576,4,4,47576,train
train/13787,4,4,13787,train
train/38805,4,4,38805,train
train/38701,4,4,38701,train
train/44962,4,4,44962,train
train/45729,4,4,45729,train
train/175,4,4,175,train
train/45315,4,4,45315,train
train/36945,4,4,36945,train
train/34337,4,4,34337,train
train/42871,4,4,42871,train
train/14316,4,4,14316,train
train/30614,4,4,30614,train
train/4695,4,4,4695,train
train/19441,4,4,19441,train
train/21480,4,4,21480,train
train/47487,4,4,47487,train
train/42985,4,4,42985,train
train/15428,4,4,15428,train
train/14911,4,4,14911,train
train/1435,4,4,1435,train
train/18130,4,4,18130,train
train/13021,4,4,13021,train
train/32450,4,4,32450,train
train/39509,4,4,39509,train
train/38135,4,4,38135,train
train/43575,4,4,43575,train
train/44040,4,4,44040,train
train/21068,4,4,21068,train
train/3001,4,4,3001,train
train/18931,4,4,18931,train
train/40171,4,4,40171,train
train/11081,4,4,11081,train
train/16294,4,4,16294,train
train/15533,4,4,15533,train
train/40707,4,4,40707,train
train/19980,4,4,19980,train
train/32130,4,4,32130,train
train/43640,4,4,43640,train
train/16073,4,4,16073,train
train/41246,4,4,41246,train
train/47415,4,4,47415,train
train/48172,4,4,48172,train
train/420,4,4,420,train
train/46891,4,4,46891,train
train/48801,4,4,48801,train
train/5193,4,4,5193,train
train/8720,4,4,8720,train
train/7359,4,4,7359,train
train/23790,4,4,23790,train
train/5038,4,4,5038,train
train/526,4,4,526,train
train/41193,4,4,41193,train
train/1526,4,4,1526,train
train/19460,4,4,19460,train
train/12117,4,4,12117,train
train/12059,4,4,12059,train
train/44705,4,4,44705,train
train/47436,4,4,47436,train
train/6266,4,4,6266,train
train/26715,4,4,26715,train
train/49719,4,4,49719,train
train/18834,4,4,18834,train
train/24830,4,4,24830,train
train/11927,4,4,11927,train
train/23187,4,4,23187,train
train/10179,4,4,10179,train
train/13427,4,4,13427,train
train/2544,4,4,2544,train
train/15938,4,4,15938,train
train/45410,4,4,45410,train
train/25355,4,4,25355,train
train/18553,4,4,18553,train
train/21619,4,4,21619,train
train/12826,4,4,12826,train
train/31702,4,4,31702,train
train/44840,4,4,44840,train
train/27412,4,4,27412,train
train/30801,4,4,30801,train
train/14060,4,4,14060,train
train/37775,4,4,37775,train
train/22981,4,4,22981,train
train/40162,4,4,40162,train
train/31547,4,4,31547,train
train/26584,4,4,26584,train
train/49954,4,4,49954,train
train/10888,4,4,10888,train
train/18818,4,4,18818,train
train/5173,4,4,5173,train
train/25954,4,4,25954,train
train/22378,4,4,22378,train
train/6084,4,4,6084,train
train/13012,4,4,13012,train
train/32722,4,4,32722,train
train/38465,4,4,38465,train
train/7295,4,4,7295,train
train/39125,4,4,39125,train
train/2832,4,4,2832,train
train/46150,4,4,46150,train
train/6911,4,4,6911,train
train/18450,4,4,18450,train
train/10966,4,4,10966,train
train/44717,4,4,44717,train
train/21788,4,4,21788,train
train/1366,4,4,1366,train
train/23354,4,4,23354,train
train/14957,4,4,14957,train
train/45881,4,4,45881,train
train/46790,4,4,46790,train
train/9349,4,4,9349,train
train/27417,4,4,27417,train
train/32754,4,4,32754,train
train/13828,4,4,13828,train
train/18912,4,4,18912,train
train/36167,4,4,36167,train
train/5347,4,4,5347,train
train/31588,4,4,31588,train
train/28809,4,4,28809,train
train/549,4,4,549,train
train/43502,4,4,43502,train
train/45517,4,4,45517,train
train/20785,4,4,20785,train
train/37313,4,4,37313,train
train/11384,4,4,11384,train
train/13186,4,4,13186,train
train/31848,4,4,31848,train
train/20060,4,4,20060,train
train/23954,4,4,23954,train
train/41388,4,4,41388,train
train/45234,4,4,45234,train
train/18455,4,4,18455,train
train/25014,4,4,25014,train
train/8456,4,4,8456,train
train/28603,4,4,28603,train
train/41077,4,4,41077,train
train/15578,4,4,15578,train
train/5042,4,4,5042,train
train/5345,4,4,5345,train
train/8792,4,4,8792,train
train/42431,4,4,42431,train
train/31866,4,4,31866,train
train/14645,4,4,14645,train
train/35630,4,4,35630,train
train/4382,4,4,4382,train
train/19215,4,4,19215,train
train/24630,4,4,24630,train
train/19516,4,4,19516,train
train/38103,4,4,38103,train
train/23792,4,4,23792,train
train/27489,4,4,27489,train
train/33920,4,4,33920,train
train/23447,4,4,23447,train
train/6175,4,4,6175,train
train/32593,4,4,32593,train
train/4290,4,4,4290,train
train/12511,4,4,12511,train
train/49947,4,4,49947,train
train/21197,4,4,21197,train
train/31627,4,4,31627,train
train/41120,4,4,41120,train
train/25346,4,4,25346,train
train/458,4,4,458,train
train/23252,4,4,23252,train
train/34316,4,4,34316,train
train/10865,4,4,10865,train
train/35777,4,4,35777,train
train/26353,4,4,26353,train
train/45286,4,4,45286,train
train/32029,4,4,32029,train
train/24883,4,4,24883,train
train/16492,4,4,16492,train
train/21772,4,4,21772,train
train/19358,4,4,19358,train
train/40610,4,4,40610,train
train/22750,4,4,22750,train
train/1535,4,4,1535,train
train/32654,4,4,32654,train
train/18052,4,4,18052,train
train/34144,4,4,34144,train
train/10950,4,4,10950,train
train/9546,4,4,9546,train
train/41191,4,4,41191,train
train/36976,4,4,36976,train
train/18550,4,4,18550,train
train/2990,4,4,2990,train
train/3945,4,4,3945,train
train/43714,4,4,43714,train
train/31796,4,4,31796,train
train/8080,4,4,8080,train
train/41814,4,4,41814,train
train/23071,4,4,23071,train
train/43448,4,4,43448,train
train/37731,4,4,37731,train
train/33197,4,4,33197,train
train/22765,4,4,22765,train
train/2835,4,4,2835,train
train/17083,4,4,17083,train
train/9907,4,4,9907,train
train/18044,4,4,18044,train
train/27100,4,4,27100,train
train/22886,4,4,22886,train
train/23512,4,4,23512,train
train/9777,4,4,9777,train
train/37585,4,4,37585,train
train/26781,4,4,26781,train
train/2078,4,4,2078,train
train/4660,4,4,4660,train
train/26953,4,4,26953,train
