image_id,true_label,pred_label,correct,confidence,entropy
5966,9,9,True,1.0,6.985666212155905e-11
5967,9,9,True,1.0,1.8998221398836e-11
5968,0,0,True,0.9999998807907104,2.2687459022563417e-06
5969,5,5,True,0.9999876022338867,0.00015744823031127453
5970,1,1,True,1.0,1.9489896079406127e-13
5971,1,1,True,1.0,5.813394068354683e-07
5972,8,0,False,0.8943862915039062,0.3373003602027893
5973,6,6,True,0.974521279335022,0.11869768798351288
5974,9,9,True,1.0,1.2648095548684068e-07
5975,9,9,True,0.99871826171875,0.010263771750032902
5976,5,5,True,1.0,1.917354381930636e-07
5977,6,6,True,0.9999549388885498,0.0004955710610374808
5978,5,3,False,0.9547236561775208,0.1844971477985382
5979,5,5,True,0.9998766183853149,0.001339611946605146
5980,9,9,True,0.9999988079071045,1.715866346785333e-05
5981,7,7,True,0.999687910079956,0.003018371295183897
5982,9,9,True,0.9999734163284302,0.0003097357111983001
5983,4,4,True,1.0,6.032310011505615e-07
5984,5,5,True,0.9999974966049194,3.7691374018322676e-05
5985,4,4,True,0.9996015429496765,0.003525153733789921
5986,3,3,True,0.9992000460624695,0.006523790303617716
5987,3,3,True,0.5216915607452393,0.8883618712425232
5988,9,9,True,0.999991774559021,0.00011021574027836323
5989,8,8,True,1.0,5.424392934827438e-09
5990,8,8,True,0.9999973773956299,3.6187451769365e-05
5991,3,5,False,0.9984945058822632,0.01206767838448286
5992,4,4,True,0.9785399436950684,0.10372006148099899
5993,8,8,True,1.0,1.3890509565055859e-13
5994,4,4,True,0.947654128074646,0.23879604041576385
5995,0,0,True,0.999976396560669,0.0002937989484053105
5996,4,4,True,0.8464779257774353,0.45760980248451233
5997,0,0,True,1.0,3.906416523591361e-09
5998,7,7,True,0.9999775886535645,0.00026225735200569034
5999,2,2,True,0.999852180480957,0.0014595116954296827
6000,8,3,False,0.9851336479187012,0.08864592760801315
6001,0,0,True,0.9995954632759094,0.0036423930432647467
6002,2,2,True,1.0,3.5853660040885416e-09
6003,0,0,True,0.9965242743492126,0.024105984717607498
6004,7,7,True,1.0,6.0378120281257e-09
6005,4,4,True,1.0,2.302358304007157e-08
6006,0,0,True,1.0,5.264169988805634e-09
6007,6,6,True,1.0,6.264844735646632e-14
6008,3,6,False,0.9516804218292236,0.2028484344482422
6009,3,3,True,0.9999978542327881,3.115915023954585e-05
6010,1,1,True,0.962873637676239,0.1787751317024231
6011,7,5,False,0.9833407998085022,0.08481401205062866
6012,4,4,True,0.9999871253967285,0.0001640044793020934
6013,6,6,True,0.9995429515838623,0.00415006885305047
6014,5,3,False,0.680597722530365,0.6294359564781189
6015,0,0,True,0.9993478655815125,0.005437446758151054
6016,4,4,True,0.8735353350639343,0.3800508379936218
6017,9,9,True,0.8105227947235107,0.6574535965919495
6018,5,5,True,1.0,9.643059684094624e-10
6019,6,6,True,1.0,1.4578616092109087e-10
6020,6,6,True,0.9999998807907104,1.148067099165928e-06
6021,3,3,True,0.8385250568389893,0.45151805877685547
6022,0,0,True,0.995954155921936,0.030835257843136787
6023,5,3,False,0.9999915361404419,0.00010707760520745069
6024,2,2,True,0.9520746469497681,0.24295459687709808
6025,6,3,False,0.940879225730896,0.23628371953964233
6026,3,3,True,1.0,8.849985420056328e-07
6027,3,3,True,0.9999973773956299,3.9478825783589855e-05
6028,8,8,True,0.9827520251274109,0.08866987377405167
6029,0,2,False,0.7923133373260498,0.515082597732544
6030,8,8,True,1.0,2.090297712697975e-09
6031,5,3,False,0.9944080114364624,0.03534960374236107
6032,4,4,True,1.0,1.2102545099423878e-07
6033,2,2,True,1.0,1.1674429600816438e-07
6034,9,9,True,1.0,3.6320537688538934e-09
6035,5,5,True,0.5853637456893921,1.1779707670211792
6036,0,0,True,0.9998990297317505,0.0010608067968860269
6037,5,5,True,0.999992847442627,9.208061965182424e-05
6038,4,4,True,0.9999992847442627,1.0732999726315029e-05
6039,8,8,True,0.999983549118042,0.0001986679999390617
6040,2,5,False,0.9993703961372375,0.0058386302553117275
6041,7,7,True,0.9909562468528748,0.05457193776965141
6042,6,6,True,0.9999734163284302,0.000318653677823022
6043,5,5,True,0.9999961853027344,5.138803317095153e-05
6044,7,7,True,0.9536052346229553,0.2146272361278534
6045,8,8,True,0.9999997615814209,4.257245109329233e-06
6046,2,2,True,0.9983489513397217,0.013371985405683517
6047,0,0,True,0.995403528213501,0.029326798394322395
6048,1,1,True,1.0,8.167654397935757e-23
6049,8,8,True,1.0,5.213778492057716e-14
6050,2,2,True,0.9999915361404419,0.0001124300979427062
6051,4,4,True,0.9943683743476868,0.04023014381527901
6052,8,8,True,1.0,2.1450365694287467e-14
6053,4,4,True,0.9924108982086182,0.04462476819753647
6054,3,5,False,0.7813397645950317,0.5366243124008179
6055,0,0,True,1.0,6.445192823889556e-09
6056,4,4,True,0.949685275554657,0.20222315192222595
6057,0,0,True,1.0,6.765480975445826e-07
6058,1,1,True,1.0,3.303614977065439e-12
6059,9,9,True,1.0,4.817251486599616e-09
6060,3,2,False,0.7428699731826782,0.7977972626686096
6061,0,0,True,1.0,4.686324075464654e-07
6062,3,3,True,0.9996955394744873,0.002778775291517377
6063,6,4,False,0.9999358654022217,0.0007375683053396642
6064,5,5,True,0.999810516834259,0.0019029940012842417
6065,5,5,True,0.9965360164642334,0.023090943694114685
6066,2,2,True,0.9996004700660706,0.0037833447568118572
6067,8,8,True,1.0,9.387054547005391e-07
6068,5,5,True,0.8420381546020508,0.4416416585445404
6069,0,0,True,0.999570906162262,0.0037911643739789724
6070,8,9,False,0.9501898884773254,0.1986258178949356
6071,7,7,True,0.9999535083770752,0.0005315993330441415
6072,5,5,True,0.9999997615814209,3.506366056171828e-06
6073,2,2,True,0.9999995231628418,8.184725629689638e-06
6074,4,4,True,0.8648878931999207,0.39599037170410156
6075,3,3,True,0.9881644248962402,0.06453604996204376
6076,7,7,True,0.9999703168869019,0.00034465896897017956
6077,0,0,True,0.9895172715187073,0.06159196421504021
6078,2,2,True,1.0,9.096431832604501e-14
6079,3,3,True,0.9999929666519165,9.068226790986955e-05
6080,1,1,True,0.9999788999557495,0.00024775491328909993
6081,0,0,True,0.9999991655349731,1.3067230611341074e-05
6082,0,0,True,0.9999772310256958,0.0002667571825440973
6083,2,2,True,0.9969937801361084,0.020504193380475044
6084,1,1,True,0.9999990463256836,1.4348358490678947e-05
6085,2,3,False,0.553036630153656,0.7231617569923401
6086,1,1,True,1.0,1.1325641115320518e-14
6087,4,4,True,1.0,4.290041317744908e-07
6088,6,6,True,0.9999706745147705,0.0003445067268330604
6089,7,7,True,1.0,1.001766577246599e-06
6090,1,1,True,1.0,1.372504765039201e-15
6091,0,0,True,0.9999935626983643,8.459798118565232e-05
6092,5,5,True,0.9999994039535522,1.0686793757486157e-05
6093,2,2,True,0.9997451901435852,0.002440907061100006
6094,5,5,True,0.9496376514434814,0.22696629166603088
6095,9,9,True,0.9993482232093811,0.005487311165779829
6096,2,2,True,0.9999991655349731,1.3608621884486638e-05
6097,5,5,True,0.9997487664222717,0.00235245400108397
6098,6,6,True,0.9999479055404663,0.0006168470135889947
6099,7,7,True,1.0,5.44547617664648e-07
6100,1,1,True,0.9999996423721313,5.986060386931058e-06
6101,9,0,False,0.8953300714492798,0.3379296660423279
6102,3,3,True,0.9797074794769287,0.11518799513578415
6103,6,6,True,1.0,6.461426096393552e-07
6104,1,1,True,1.0,6.045062454079764e-13
6105,0,0,True,0.9999996423721313,5.8174505284114275e-06
6106,2,2,True,1.0,1.404592495646284e-07
6107,9,9,True,1.0,2.791905873156253e-10
6108,4,4,True,0.9999998807907104,1.5485658195757424e-06
6109,2,2,True,0.9796735048294067,0.09972912073135376
6110,9,9,True,1.0,2.7998990503874666e-07
6111,3,3,True,0.9999722242355347,0.000333664269419387
6112,8,8,True,0.9999998807907104,2.8567751542141195e-06
6113,2,2,True,0.9998080134391785,0.0018654251471161842
6114,9,9,True,1.0,2.3034881294070608e-11
6115,8,8,True,1.0,1.446819737793703e-06
6116,5,5,True,0.9999911785125732,0.00011324479419272393
6117,1,1,True,1.0,1.1707678229666563e-11
6118,0,0,True,0.9999884366989136,0.00015147606609389186
6119,1,1,True,1.0,2.905210360476529e-12
6120,5,5,True,1.0,2.3498533847921e-12
6121,2,2,True,0.9998898506164551,0.0011223796755075455
6122,5,3,False,0.999756395816803,0.0022704489529132843
6123,6,6,True,1.0,2.8887198411098325e-08
6124,8,8,True,0.9999213218688965,0.0008451837347820401
6125,8,8,True,1.0,3.547550591065374e-07
6126,3,3,True,0.9999997615814209,3.083126557612559e-06
6127,5,2,False,0.7683748006820679,0.5418204665184021
6128,0,0,True,1.0,1.0202317071161815e-06
6129,4,4,True,0.9999998807907104,2.0308295916038333e-06
6130,1,1,True,1.0,2.4763275519035233e-07
6131,3,3,True,0.9999833106994629,0.0002088991313939914
6132,7,7,True,1.0,2.967360899219784e-07
6133,0,0,True,0.999581515789032,0.004226319491863251
6134,3,9,False,0.9601650834083557,0.20239518582820892
6135,3,5,False,0.7272516489028931,0.6343511343002319
6136,9,9,True,0.9999979734420776,2.89182280539535e-05
6137,2,2,True,1.0,3.836654229871783e-07
6138,3,3,True,0.9992883801460266,0.006848209537565708
6139,9,9,True,1.0,3.578585960894998e-08
6140,9,9,True,0.99996018409729,0.0004436417657416314
6141,8,8,True,1.0,1.2672377036615501e-11
6142,5,5,True,0.9999732971191406,0.00032791506964713335
6143,9,9,True,0.9975900650024414,0.016934849321842194
6144,7,5,False,0.7640445232391357,0.5726957321166992
6145,2,5,False,0.7670964598655701,0.7179926037788391
6146,0,9,False,0.9990537762641907,0.008220329880714417
6147,9,9,True,0.9999990463256836,1.4327779354061931e-05
6148,4,4,True,0.9999998807907104,2.37462108998443e-06
6149,7,7,True,1.0,4.4074732841181685e-07
6150,1,1,True,1.0,2.068383658793138e-11
6151,7,3,False,0.6193410754203796,1.040135145187378
6152,6,6,True,1.0,2.974619519591215e-07
6153,4,4,True,0.951043963432312,0.2204522043466568
6154,4,5,False,0.8557142615318298,0.4350031912326813
6155,8,8,True,0.999870777130127,0.0012987277004867792
6156,9,9,True,1.0,1.1130243393608907e-09
6157,0,0,True,0.9980289340019226,0.014342219568789005
6158,7,7,True,0.999915361404419,0.0008845369447953999
6159,1,1,True,1.0,1.360644019329782e-12
6160,2,2,True,0.9945936799049377,0.037657689303159714
6161,4,4,True,0.9436555504798889,0.23043383657932281
6162,0,0,True,0.8578420281410217,0.5654096603393555
6163,3,3,True,0.9891156554222107,0.06497862190008163
6164,7,7,True,0.8848749399185181,0.36784517765045166
6165,5,3,False,0.7811697721481323,0.5699013471603394
6166,1,1,True,1.0,4.0536674017488394e-10
6167,9,9,True,0.9967066645622253,0.024686332792043686
6168,3,3,True,0.9986602067947388,0.010233471170067787
6169,5,5,True,0.5724488496780396,0.6918675303459167
6170,2,2,True,0.9797214269638062,0.10581109672784805
6171,4,4,True,0.9999994039535522,1.0117103556694929e-05
6172,1,1,True,0.9999904632568359,0.00011937243834836408
6173,1,1,True,1.0,7.895714082550853e-10
6174,3,5,False,0.9998458623886108,0.0015231154393404722
6175,3,3,True,0.997103750705719,0.01982683688402176
6176,9,9,True,1.0,2.979406721337341e-09
6177,2,2,True,0.5088858604431152,0.7878408432006836
6178,5,5,True,0.972899854183197,0.12642723321914673
6179,8,8,True,0.9999924898147583,9.58137316047214e-05
6180,0,0,True,0.9998875856399536,0.001174762612208724
6181,8,8,True,0.9991531372070312,0.006837374530732632
6182,1,1,True,1.0,2.9851609465586515e-15
6183,5,5,True,1.0,3.451918075825233e-07
6184,1,1,True,1.0,1.1322562679105808e-11
6185,5,5,True,0.9999855756759644,0.00018420914420858026
6186,9,9,True,0.9999674558639526,0.00037047037039883435
6187,0,0,True,1.0,8.626935823485837e-07
6188,9,9,True,1.0,3.594448116928106e-08
6189,2,2,True,0.999752938747406,0.0023061828687787056
6190,4,4,True,0.9987432360649109,0.009795025922358036
6191,0,0,True,0.999261200428009,0.00636107474565506
6192,6,6,True,1.0,5.157069771222211e-10
6193,9,9,True,0.9883956909179688,0.0684065893292427
6194,1,1,True,1.0,6.15156352523627e-07
6195,1,1,True,0.9997965693473816,0.0021475839894264936
6196,3,3,True,0.9999998807907104,1.428461814612092e-06
6197,4,3,False,0.9999995231628418,7.275439202203415e-06
6198,9,9,True,1.0,3.894831072243088e-12
6199,5,5,True,1.0,7.502802361596811e-14
6200,3,3,True,0.9999881982803345,0.00014574175293091685
6201,3,3,True,0.9974760413169861,0.017740849405527115
6202,3,2,False,0.8006222248077393,0.5522883534431458
6203,3,3,True,1.0,1.3231772344468595e-09
6204,4,3,False,0.5254295468330383,0.8926109075546265
6205,1,1,True,1.0,3.003035671086322e-16
6206,5,3,False,0.6911852955818176,0.6249312162399292
6207,9,9,True,1.0,1.0955282236935204e-09
6208,8,8,True,1.0,2.744106453178574e-08
6209,7,4,False,0.9250472784042358,0.2721874713897705
6210,4,4,True,0.8852618932723999,0.4078596532344818
6211,8,8,True,1.0,8.019914620642846e-14
6212,7,7,True,0.9691891074180603,0.13884027302265167
6213,3,6,False,0.9999914169311523,0.00011259990424150601
6214,5,5,True,1.0,1.3887961891612122e-09
6215,2,2,True,0.902682900428772,0.3691501021385193
6216,5,5,True,1.0,6.937628249659156e-09
6217,8,8,True,1.0,2.277490640523183e-09
6218,9,9,True,0.9214591979980469,0.32438403367996216
6219,7,7,True,0.9999624490737915,0.00042019347893074155
6220,2,5,False,0.7972794771194458,0.5041512250900269
6221,0,0,True,0.9999943971633911,7.5201787694823e-05
6222,0,0,True,1.0,6.163094781186373e-07
6223,7,7,True,1.0,8.093253995866689e-07
6224,5,5,True,1.0,1.5228062011374277e-07
6225,3,3,True,0.9998099207878113,0.001821257988922298
6226,5,5,True,1.0,1.916148717560212e-13
6227,7,7,True,0.9034366607666016,0.39564061164855957
6228,4,4,True,0.9963083863258362,0.024625707417726517
6229,6,6,True,0.9822454452514648,0.09213574230670929
6230,2,2,True,1.0,2.401912002625295e-09
6231,8,8,True,0.6840935945510864,0.6246373057365417
6232,2,2,True,0.9940260648727417,0.042311299592256546
6233,7,7,True,1.0,1.3573228912350244e-12
6234,7,5,False,0.7532498836517334,0.5596864223480225
6235,6,6,True,0.9996860027313232,0.0028493122663348913
6236,1,1,True,0.9999599456787109,0.00046308067976497114
6237,3,3,True,0.9885053634643555,0.06278923153877258
6238,8,8,True,0.9999998807907104,3.3111941775132436e-06
6239,6,3,False,0.5889122486114502,0.9030098915100098
6240,2,2,True,0.997536301612854,0.01764792390167713
6241,0,0,True,1.0,1.7262583185129188e-07
6242,4,4,True,0.9996964931488037,0.0028884352650493383
6243,4,2,False,0.9798644781112671,0.11518894135951996
6244,8,8,True,0.9999712705612183,0.00033078528940677643
6245,6,5,False,0.4776632785797119,1.2079092264175415
6246,4,4,True,0.9999998807907104,1.72382124219439e-06
6247,0,0,True,1.0,4.064380831891867e-09
6248,2,2,True,0.9271577596664429,0.2610134184360504
6249,5,5,True,1.0,4.926598018428763e-10
6250,4,4,True,1.0,1.3660153896921656e-08
6251,1,1,True,0.6559037566184998,0.6656917929649353
6252,2,2,True,0.9999982118606567,2.694120121304877e-05
6253,5,5,True,0.7421135902404785,0.5712499022483826
6254,4,4,True,1.0,1.1249368725430031e-07
6255,6,6,True,0.5292389988899231,0.7050742506980896
6256,9,9,True,0.9999998807907104,2.8098170332668815e-06
6257,5,2,False,0.9734780192375183,0.12783163785934448
6258,0,0,True,0.9999804496765137,0.0002484037831891328
6259,5,5,True,1.0,1.2529651227755696e-15
6260,2,2,True,0.999521017074585,0.004175342619419098
6261,0,0,True,0.999919056892395,0.000902709667570889
6262,8,8,True,0.9999996423721313,5.151349796506111e-06
6263,2,2,True,0.9988285899162292,0.009730336256325245
6264,6,4,False,0.9882658123970032,0.07292316108942032
6265,4,7,False,0.6247920393943787,0.666712760925293
6266,7,7,True,0.9999995231628418,6.7020009737461805e-06
6267,9,9,True,0.9999403953552246,0.0006418311968445778
6268,5,5,True,0.9999990463256836,1.4352286598295905e-05
6269,7,7,True,0.9999994039535522,8.680195605847985e-06
6270,2,2,True,0.9944668412208557,0.03439266234636307
6271,6,2,False,0.9982089996337891,0.01417043898254633
6272,2,2,True,0.9911709427833557,0.058587562292814255
6273,1,1,True,0.9999916553497314,0.00010984727850882336
6274,9,9,True,1.0,1.726206844132605e-09
6275,9,9,True,0.9999996423721313,5.799006430606823e-06
6276,7,4,False,0.9983195662498474,0.0125746950507164
6277,2,2,True,0.9953006505966187,0.030952515080571175
6278,5,5,True,1.0,2.598085968585906e-09
6279,1,1,True,1.0,6.659793159655147e-14
6280,8,8,True,0.9997518658638,0.002637607976794243
6281,1,1,True,1.0,8.00515849164185e-08
6282,6,6,True,0.9994033575057983,0.00513078086078167
6283,3,3,True,0.9991344809532166,0.007162260357290506
6284,0,0,True,0.9999462366104126,0.0005920310504734516
6285,8,8,True,1.0,4.622115454822051e-07
6286,8,8,True,0.9999940395355225,7.969698344822973e-05
6287,5,5,True,0.9999630451202393,0.0004136475909035653
6288,6,6,True,0.9999998807907104,1.4178567653289065e-06
6289,9,9,True,1.0,5.685039354830224e-07
6290,9,9,True,0.9996053576469421,0.003488439368084073
6291,9,9,True,0.9999995231628418,7.85600786912255e-06
6292,6,6,True,0.7740046977996826,0.5374170541763306
6293,3,3,True,0.9998917579650879,0.0010961979860439897
6294,0,0,True,0.9903144240379333,0.0549313947558403
6295,8,8,True,1.0,4.105194761905295e-08
6296,8,8,True,1.0,1.4286428040577448e-08
6297,5,5,True,1.0,5.092773758264002e-09
6298,3,5,False,0.9998210072517395,0.00172385573387146
6299,3,3,True,0.9919379353523254,0.05345560982823372
6300,1,1,True,0.9999563694000244,0.0005007494473829865
6301,1,1,True,1.0,3.6917494061761147e-10
6302,0,0,True,1.0,1.263560847064582e-07
6303,7,7,True,0.9989237189292908,0.009166047908365726
6304,0,0,True,1.0,1.3866884029933857e-10
6305,6,3,False,0.9973894953727722,0.01918691396713257
6306,0,0,True,0.9999997615814209,3.3986400467256317e-06
6307,4,4,True,0.9999885559082031,0.00014870433369651437
6308,4,4,True,0.9559661746025085,0.21357829868793488
6309,6,6,True,1.0,4.1345697482028654e-14
6310,5,5,True,1.0,2.096954574771267e-15
6311,3,3,True,0.9998301267623901,0.0017582506407052279
6312,2,2,True,0.9999479055404663,0.0006203064695000648
6313,9,9,True,1.0,3.0962593600136756e-10
6314,6,6,True,1.0,9.763075903279628e-10
6315,6,6,True,0.9999995231628418,6.816999302827753e-06
6316,7,7,True,1.0,7.604755936085894e-09
6317,9,9,True,0.9999637603759766,0.00042362400563433766
6318,7,7,True,0.9994331002235413,0.00483384495601058
6319,7,7,True,0.9999784231185913,0.0002544034505262971
6320,0,0,True,0.982012927532196,0.10478639602661133
6321,8,8,True,0.9999998807907104,1.2723835425276775e-06
6322,4,4,True,0.9989381432533264,0.00834781862795353
6323,2,2,True,1.0,2.4487425775987504e-07
6324,7,7,True,0.9999696016311646,0.0003859090502373874
6325,7,7,True,1.0,2.8652238914794737e-10
6326,7,7,True,0.9981833100318909,0.013638051226735115
6327,4,4,True,0.9999639987945557,0.00040807793266139925
6328,0,0,True,1.0,2.98835196588243e-08
6329,1,1,True,0.9984989166259766,0.011334657669067383
6330,6,6,True,0.9999995231628418,8.336375685757957e-06
6331,0,0,True,1.0,5.223296852818748e-07
6332,5,5,True,0.9980598092079163,0.014063720591366291
6333,3,3,True,0.9999998807907104,1.2062640735166497e-06
6334,0,0,True,0.963074803352356,0.15816499292850494
6335,2,2,True,0.999930739402771,0.0007336052367463708
6336,4,4,True,0.9999997615814209,4.35280844612862e-06
6337,9,9,True,1.0,1.9642420878701735e-15
6338,7,7,True,0.9999997615814209,4.145982529735193e-06
6339,3,3,True,0.9999833106994629,0.0002197519934270531
6340,3,3,True,0.9999908208847046,0.00011972057836828753
6341,2,2,True,1.0,1.9090459768555945e-10
6342,8,8,True,0.9999998807907104,2.7678881906467723e-06
6343,8,8,True,1.0,1.6286747950289282e-08
6344,5,5,True,0.9980683922767639,0.015320460312068462
6345,3,3,True,0.9934855103492737,0.04646855220198631
6346,8,8,True,1.0,4.268681241814676e-10
6347,0,0,True,0.9999880790710449,0.00015183998038992286
6348,8,8,True,0.9999998807907104,1.191431920233299e-06
6349,0,0,True,0.9963562488555908,0.027283577248454094
6350,0,0,True,1.0,8.134661694247924e-11
6351,0,0,True,0.9999996423721313,5.309302650857717e-06
6352,2,2,True,1.0,3.945048732134637e-08
6353,2,2,True,0.999076247215271,0.007683373987674713
6354,7,7,True,0.7003520727157593,0.6153261661529541
6355,0,0,True,1.0,3.380155817467312e-07
6356,7,7,True,0.9995145797729492,0.004197320435196161
6357,7,7,True,0.9997020363807678,0.0027177135925740004
6358,7,7,True,0.9999998807907104,1.781646801646275e-06
6359,2,2,True,0.9999908208847046,0.000122364770504646
6360,2,5,False,0.6044418811798096,0.6712619066238403
6361,0,2,False,0.7426199316978455,0.5712078809738159
6362,4,4,True,1.0,1.1858719339841173e-08
6363,0,0,True,1.0,5.2959747698366755e-11
6364,3,3,True,0.9471975564956665,0.22600488364696503
6365,7,7,True,1.0,9.702996521809837e-07
6366,8,8,True,0.9999656677246094,0.00041475315811112523
6367,4,4,True,1.0,1.0776646064414308e-07
6368,7,7,True,0.9999964237213135,4.8583344323560596e-05
6369,9,9,True,0.9989559650421143,0.008210113272070885
6370,6,3,False,0.9645524024963379,0.17892877757549286
6371,1,1,True,0.9999936819076538,8.20682616904378e-05
6372,1,1,True,1.0,1.7474428848363033e-10
6373,6,6,True,0.999697208404541,0.0027727915439754725
6374,9,9,True,0.9999958276748657,5.885871360078454e-05
6375,3,3,True,0.9990653395652771,0.00747727183625102
6376,8,8,True,1.0,1.4724953478761904e-09
6377,9,9,True,1.0,5.7404953679451864e-08
6378,5,5,True,1.0,8.086674085916457e-08
6379,8,8,True,0.9999966621398926,4.6025514166103676e-05
6380,3,3,True,0.9998674392700195,0.001319050439633429
6381,9,1,False,0.9999959468841553,5.399604924605228e-05
6382,4,3,False,0.9578344821929932,0.20374155044555664
6383,3,3,True,0.873083233833313,0.41625019907951355
6384,7,7,True,0.9952477812767029,0.03100307285785675
6385,5,5,True,0.9997031092643738,0.0027082767337560654
6386,5,5,True,0.9673616290092468,0.14399424195289612
6387,2,3,False,0.9991247057914734,0.007832766510546207
6388,7,7,True,0.9649509191513062,0.15841715037822723
6389,5,5,True,0.8978083729743958,0.3470315635204315
6390,7,7,True,1.0,1.528301790676423e-12
6391,9,9,True,0.9999327659606934,0.0007146341376937926
6392,6,6,True,1.0,2.6556925547538413e-09
6393,3,2,False,0.8923400044441223,0.3424081802368164
6394,0,0,True,0.9999014139175415,0.0010078257182613015
6395,8,8,True,1.0,1.862497178706235e-08
6396,4,4,True,0.9999879598617554,0.0001490451832069084
6397,5,5,True,0.9999902248382568,0.000122325262054801
6398,6,5,False,0.47382423281669617,1.0416836738586426
6399,1,1,True,1.0,8.201002099639254e-10
6400,0,8,False,0.843294084072113,0.4509629011154175
6401,4,3,False,0.5978471636772156,1.1777845621109009
6402,8,8,True,0.9999995231628418,6.628904429817339e-06
6403,4,4,True,0.999981164932251,0.00022368300415109843
6404,7,7,True,1.0,7.59982299314288e-08
6405,1,9,False,0.3970787823200226,1.130625605583191
6406,3,3,True,0.997201681137085,0.019264694303274155
6407,2,2,True,1.0,3.0077706991704645e-10
6408,0,0,True,0.9999955892562866,5.936052912147716e-05
6409,9,9,True,0.8332959413528442,0.4635450839996338
6410,1,1,True,1.0,1.4034838076672576e-19
6411,8,8,True,0.9999926090240479,9.748629236128181e-05
6412,8,9,False,0.999250590801239,0.0066624898463487625
6413,6,6,True,0.9999998807907104,1.7796858173824148e-06
6414,8,8,True,0.9999864101409912,0.0001787199144018814
6415,1,1,True,0.9995231628417969,0.0041292286477983
6416,7,7,True,1.0,6.333177537953816e-08
6417,1,1,True,0.9999967813491821,4.393983181216754e-05
6418,0,0,True,0.9999998807907104,2.766880015769857e-06
6419,9,8,False,0.8026649355888367,0.5125704407691956
6420,7,7,True,0.9998114705085754,0.001821198733523488
6421,6,6,True,0.9987648725509644,0.010511424392461777
6422,4,2,False,0.8015571236610413,0.6862333416938782
6423,5,4,False,0.9992225170135498,0.006344420835375786
6424,8,8,True,0.9999816417694092,0.00023669750953558832
6425,2,2,True,0.9999898672103882,0.0001268258783966303
6426,1,1,True,1.0,2.129697243211104e-13
6427,2,2,True,1.0,4.8967081056616735e-08
6428,5,5,True,0.46949493885040283,0.9324287176132202
6429,8,8,True,1.0,4.12330649623982e-07
6430,1,1,True,0.9999955892562866,5.914782377658412e-05
6431,1,1,True,1.0,3.250356996886694e-07
6432,8,8,True,1.0,1.4829201688826288e-07
6433,8,8,True,1.0,3.2712790809519277e-10
6434,0,8,False,0.9984136819839478,0.011851632036268711
6435,9,9,True,1.0,3.368201646480884e-07
6436,0,0,True,0.8414995074272156,0.4376203417778015
6437,0,0,True,1.0,1.3923660446835129e-08
6438,4,2,False,0.646498441696167,0.7802433967590332
6439,3,3,True,0.9999948740005493,6.95259659551084e-05
6440,3,3,True,0.99856036901474,0.010923586785793304
6441,5,5,True,0.9999997615814209,3.2600162285234546e-06
6442,6,2,False,0.4107684791088104,1.1523126363754272
6443,6,2,False,0.9995741248130798,0.004152514971792698
6444,3,3,True,0.9999997615814209,3.1107801987673156e-06
6445,1,1,True,0.999821126461029,0.0017223170725628734
6446,4,4,True,0.8858999609947205,0.36659151315689087
6447,4,4,True,0.9999996423721313,6.762208613508847e-06
6448,7,7,True,0.9999984502792358,2.2516394892591052e-05
6449,8,8,True,0.9999997615814209,3.273412630733219e-06
6450,0,0,True,1.0,9.518670935904083e-07
6451,1,1,True,1.0,1.2856033078378903e-11
6452,4,4,True,0.9996832609176636,0.0030705423559993505
6453,8,8,True,0.999988317489624,0.00014452500909101218
6454,4,2,False,0.9274753928184509,0.26214197278022766
6455,6,6,True,0.9999998807907104,2.4627884158689994e-06
6456,2,2,True,0.9999997615814209,5.324722224031575e-06
6457,2,2,True,0.9167118072509766,0.286727637052536
6458,2,2,True,0.9999951124191284,6.549029058078304e-05
6459,6,6,True,1.0,7.181087946506182e-10
6460,3,3,True,1.0,7.833455129002687e-07
6461,4,4,True,0.9999958276748657,6.126899825176224e-05
6462,0,0,True,1.0,6.33102672509267e-08
6463,8,8,True,1.0,7.520297913288232e-07
6464,1,1,True,0.9998507499694824,0.001594812492839992
6465,3,3,True,0.9999986886978149,2.0727005903609097e-05
6466,8,3,False,0.7626320123672485,0.7743350863456726
6467,3,3,True,0.9999740123748779,0.00030144155607558787
6468,8,8,True,1.0,1.2805990934339206e-07
6469,9,9,True,0.9974442720413208,0.0195307694375515
6470,1,1,True,1.0,1.317004905132535e-08
6471,6,6,True,1.0,4.119210927910899e-08
6472,1,1,True,1.0,6.782370685584106e-15
6473,9,9,True,0.9941800832748413,0.03950583562254906
6474,8,8,True,0.9999980926513672,2.8153117455076426e-05
6475,2,2,True,1.0,9.298719874095696e-07
6476,0,0,True,1.0,8.327124589868617e-08
6477,4,5,False,0.6221414804458618,0.7054330706596375
6478,7,7,True,0.9964062571525574,0.024507559835910797
6479,4,4,True,1.0,4.445752210813225e-08
6480,0,0,True,0.9839088320732117,0.10080809146165848
6481,0,8,False,0.5607460737228394,0.7047792673110962
6482,7,4,False,0.9516222476959229,0.1937192976474762
6483,6,6,True,0.9999996423721313,5.124692052049795e-06
6484,8,8,True,1.0,3.2788317200216355e-11
6485,9,9,True,1.0,1.2876506527703668e-09
6486,8,8,True,0.892588198184967,0.36065104603767395
6487,6,6,True,1.0,1.427098794692938e-07
6488,2,2,True,0.9932622313499451,0.04040643945336342
6489,8,8,True,1.0,2.836616219692445e-10
6490,8,8,True,0.5791286826133728,0.7506136894226074
